Bacia;Campo;Estado;Contrato;Concessionária;Ind. Operadora;Percentual de Participação;Mês;Ano;Localização (Terra/Mar);Lâmina D'Água (m);°API;Data Início Produção;Data Descoberta;Área (Km²);Vol. Gás Disponível (Mm³);Produção de Petróleo (m³);Produção de Óleo (m³);Produção de Gás Total(Mm³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Condensado (m³);Produção de Água (m³);Vol. Gás Injetado para Armazenamento (Mm³);Vol. Queima de Gás (Mm³);Vol. Gás para Consumo (Mm³);Vol. Gás Royalties (Mm³);Vol. Circulação Gás Lift (Mm³);Vol. Gás Injetado Recup. Secundária (Mm³);Vol. Água Injetado Recup. Secundária (m³);Vol. Água Injetado Descarte (m³);Vol. Água Produzida Descartada (m³)
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;04;2021;MAR;1.500,00;28,95;01/10/2019;30/06/2001;23,36;-0,001;17.868,034;17.868,034;4.439,919;4.439,919;0,00;0,00;10,709;0,00;111,821;347,44;456,217;0,00;3.980,659;1.814,477;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;03;2021;MAR;1.500,00;28,93;01/10/2019;30/06/2001;23,36;-0,001;17.664,653;17.664,653;4.393,972;4.393,972;0,00;0,00;15,804;0,00;115,703;333,702;446,325;0,00;3.944,568;1.566,912;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;06;2021;MAR;1.500,00;29,05;01/10/2019;30/06/2001;23,36;56,02;16.987,945;16.987,945;4.162,591;4.162,591;0,00;0,00;6,241;0,00;137,533;307,64;498,299;0,00;3.661,397;2.134,802;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;05;2021;MAR;1.500,00;28,97;01/10/2019;30/06/2001;23,36;58,759;17.784,651;17.784,651;4.384,892;4.384,892;0,00;0,00;9,74;0,00;124,33;329,292;509,35;0,00;3.872,51;1.951,963;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;06;2020;MAR;1.500,00;28,55;01/10/2019;30/06/2001;23,36;-0,001;15.799,081;15.799,081;3.772,99;3.772,99;0,00;0,00;8,025;0,00;111,526;310,383;418,83;0,00;3.351,082;1.196,178;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;12;2019;MAR;1.500,00;27,90;01/10/2019;30/06/2001;23,36;-0,001;14.421,117;14.421,117;3.435,707;3.435,707;0,00;0,00;15,736;0,00;93,341;266,185;359,525;0,00;3.076,182;55,524;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;04;2023;MAR;1.500,00;29,15;01/10/2019;30/06/2001;23,36;483,291;17.762,147;17.762,147;4.769,413;4.769,413;0,00;0,00;5,716;0,00;117,996;366,599;964,808;0,00;3.801,527;8.098,699;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;02;2020;MAR;1.500,00;28,60;01/10/2019;30/06/2001;23,36;-0,001;12.165,121;12.165,121;2.915,833;2.915,833;0,00;0,00;10,502;0,00;88,248;222,45;427,275;0,00;2.486,07;0,00;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;03;2020;MAR;1.500,00;28,65;01/10/2019;30/06/2001;23,36;-0,001;16.543,235;16.543,235;3.960,149;3.960,149;0,00;0,00;12,437;0,00;114,69;309,564;421,174;0,00;3.535,897;0,00;0,00;0,00
Santos;TAMBUATÁ;Rio de Janeiro;'480000035779741';Petróleo Brasileiro S.A.;SIM;100,00;07;2021;MAR;1.500,00;29,00;01/10/2019;30/06/2001;23,36;139,943;18.121,175;18.121,175;4.491,20;4.491,20;0,00;0,00;9,05;0,00;122,85;311,144;570,857;0,00;3.917,264;1.844,276;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;06;2016;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;145.533,721;2.475.603,72;2.475.603,72;681.120,731;681.120,731;0,00;0,00;2.445,58;0,00;15.724,912;54.884,654;215.904,997;3.163,462;464.977,444;1.479.868,40;0,00;2.445,58
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;03;2021;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;556.127,382;4.249.412,158;4.249.412,158;1.245.169,576;1.245.169,576;0,00;0,00;371.801,142;0,00;20.953,849;100.912,099;677.588,077;5.860,669;567.176,246;5.110.358,189;0,00;365.136,449
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;09;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;73.842,39;73.842,39;19.120,746;19.120,746;0,00;0,00;0,00;;17.927,918;1.192,828;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;02;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;86.948,30;86.948,30;22.827,717;22.827,717;0,00;0,00;0,00;;21.711,762;1.115,955;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;07;2011;MAR;2.156,00;28,80;29/12/2010;01/08/2006;1.523,22;-0,001;209.591,99;209.591,99;57.140,857;57.140,857;0,00;0,00;0,00;0,00;16.767,333;9.712,479;26.355,811;0,00;30.661,046;0,00;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;03;2012;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;54.597,535;356.690,34;356.690,34;97.056,852;97.056,852;0,00;0,00;0,00;0,00;17.084,188;10.892,678;82.454,401;0,00;14.482,451;0,00;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2014;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;27.948,478;614.816,59;614.816,59;172.774,461;172.774,461;0,00;0,00;0,00;0,00;14.424,724;18.589,256;60.722,458;0,00;111.812,003;161.557,10;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;12;2012;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;90.121,366;445.672,22;445.672,22;114.781,921;114.781,921;0,00;0,00;0,00;0,00;130,754;10.318,01;100.510,13;0,00;14.211,791;100.473,45;0,00;-100.473,45
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;02;2014;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;39.542,12;791.576,38;791.576,38;206.054,326;206.054,326;0,00;0,00;0,00;0,00;30.592,881;20.236,154;90.011,155;0,00;115.683,171;134.799,29;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;09;2017;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;457.659,458;3.810.354,89;3.810.354,89;997.081,966;997.081,966;0,00;0,00;25.982,95;0,00;17.120,12;76.995,166;551.444,403;0,00;445.307,223;3.117.696,00;0,00;25.982,95
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2022;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;551.948,844;4.090.148,049;4.090.148,049;1.235.181,242;1.235.181,242;0,00;0,00;418.704,169;0,00;16.647,946;95.367,594;663.504,20;16.808,507;571.216,859;4.352.238,123;0,00;418.704,169
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;03;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;435.791,523;4.320.531,854;4.320.531,854;1.175.452,517;1.175.452,517;0,00;0,00;298.432,36;0,00;18.838,611;96.213,53;550.421,225;4.102,756;624.608,853;3.927.211,862;0,00;298.432,37
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;02;2021;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;450.865,492;4.009.548,938;4.009.548,938;1.173.974,261;1.173.974,261;0,00;0,00;303.417,327;0,00;22.754,573;93.326,855;566.579,658;1.345,858;607.027,342;4.130.573,646;0,00;302.371,924
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;05;2021;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;503.369,522;4.391.471,60;4.391.471,60;1.274.803,548;1.274.803,548;0,00;0,00;308.511,101;0,00;15.180,521;101.914,203;620.054,596;9.462,929;654.339,303;4.941.164,634;0,00;307.504,737
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2021;MAR;2.156,00;29,99;29/12/2010;01/08/2006;1.523,22;536.643,252;4.428.671,432;4.428.671,432;1.279.373,591;1.279.373,591;0,00;0,00;496.034,121;0,00;18.854,119;103.256,77;658.329,19;21.102,895;620.619,449;5.189.780,978;0,00;496.034,133
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;11;2021;MAR;2.156,00;30,54;29/12/2010;01/08/2006;1.523,22;600.705,269;4.170.346,094;4.170.346,094;1.227.101,679;1.227.101,679;0,00;0,00;504.267,118;0,00;19.025,844;96.049,24;715.365,539;15.030,696;511.321,326;4.622.018,834;0,00;497.512,771
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;02;2015;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;99.236,007;1.189.758,49;1.189.758,49;332.361,062;332.361,062;0,00;0,00;2.385,98;0,00;6.057,723;25.383,021;130.496,751;0,00;201.684,311;339.921,18;0,00;2.385,98
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2016;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;298.585,491;3.102.657,72;3.102.657,72;851.277,536;851.277,536;0,00;0,00;8.097,50;0,00;22.342,13;65.374,412;386.023,489;12,632;464.975,503;1.677.262,94;0,00;8.097,50
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2015;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;91.539,845;1.632.955,95;1.632.955,95;486.075,897;486.075,897;0,00;0,00;7.662,89;0,00;22.058,637;38.437,395;151.795,877;2.541,815;334.040,02;676.191,46;0,00;7.662,89
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;08;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;592.803,049;4.946.921,268;4.946.921,268;1.379.721,656;1.379.721,656;0,00;0,00;393.275,14;0,00;15.982,412;106.896,999;715.235,134;11.612,353;664.039,195;4.861.864,028;0,00;393.275,152
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2021;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;553.987,16;4.291.495,14;4.291.495,14;1.247.168,178;1.247.168,178;0,00;0,00;326.728,343;0,00;15.994,566;100.363,283;669.925,212;4.941,263;576.823,169;4.492.730,968;0,00;326.007,351
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;01;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;99.165,91;99.165,91;26.212,892;26.212,892;0,00;0,00;0,00;;24.920,47;1.292,422;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;09;2009;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;77.822,70;77.822,70;17.481,962;17.481,962;0,00;0,00;0,00;;16.548,612;933,35;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2017;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;515.188,917;3.982.930,57;3.982.930,57;1.069.144,81;1.069.144,81;0,00;0,00;30.102,80;0,00;22.442,698;82.467,94;619.745,80;0,00;449.045,256;3.518.953,06;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;12;2019;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;631.881,596;5.292.606,086;5.292.606,086;1.394.910,371;1.394.910,371;0,00;0,00;304.946,17;0,00;23.386,369;102.826,09;757.653,18;2.574,515;636.816,315;4.141.641,807;0,00;304.946,179
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;06;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;567.535,426;4.849.370,11;4.849.370,11;1.333.488,195;1.333.488,195;0,00;0,00;437.394,588;0,00;18.444,608;101.323,822;686.872,191;12.594,041;646.184,339;4.565.818,597;0,00;437.394,599
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;08;2022;MAR;2.156,00;30,46;29/12/2010;01/08/2006;1.523,22;515.209,234;3.973.346,956;3.973.346,956;1.179.866,35;1.179.866,35;0,00;0,00;448.702,198;0,00;17.312,318;96.119,496;628.234,52;17.828,501;551.216,19;4.329.232,333;0,00;448.702,198
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;06;2012;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;84.561,564;486.867,92;486.867,92;125.223,767;125.223,767;0,00;0,00;0,00;0,00;18.321,876;10.423,63;113.187,07;0,00;11.916,697;0,00;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;09;2018;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;426.406,611;4.058.973,90;4.058.973,90;1.066.152,852;1.066.152,852;0,00;0,00;126.105,81;0,00;14.497,68;85.457,524;526.018,788;0,00;539.791,037;4.369.634,07;0,00;126.105,81
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;05;2018;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;573.304,941;4.297.340,88;4.297.340,88;1.158.974,679;1.158.974,679;0,00;0,00;32.293,52;0,00;15.571,387;84.434,126;672.967,991;1.700,477;485.664,225;3.882.008,80;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;07;2018;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;490.774,148;4.330.853,59;4.330.853,59;1.140.754,355;1.140.754,355;0,00;0,00;90.167,16;0,00;11.754,569;87.731,847;589.909,324;1.628,183;550.493,791;4.527.173,44;0,00;90.167,16
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2023;MAR;2.156,00;30,85;29/12/2010;01/08/2006;1.523,22;514.155,955;3.966.943,958;3.966.943,958;1.199.075,364;1.199.075,364;0,00;0,00;487.137,296;0,00;18.178,641;93.227,418;625.215,397;18.169,543;573.503,632;4.707.874,032;0,00;487.137,30
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;11;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;409.899,536;4.047.739,499;4.047.739,499;1.122.285,67;1.122.285,67;0,00;0,00;229.817,575;0,00;21.907,892;94.946,10;526.351,398;1.802,977;595.532,142;4.348.536,659;0,00;229.817,586
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;03;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;78.489,83;78.489,83;20.039,109;20.039,109;0,00;0,00;0,00;;18.786,067;1.253,042;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2013;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;89.029,442;435.239,81;435.239,81;110.889,714;110.889,714;0,00;0,00;0,00;0,00;524,786;9.462,918;98.957,146;0,00;11.872,568;13.125,92;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2014;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;82.555,848;977.187,49;977.187,49;274.476,60;274.476,60;0,00;0,00;0,00;0,00;16.477,784;21.783,408;120.517,04;0,00;153.659,56;330.447,84;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;02;2017;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;443.957,549;3.074.894,08;3.074.894,08;843.489,998;843.489,998;0,00;0,00;9.068,05;0,00;12.507,249;62.200,16;518.414,46;85,895;324.825,04;2.022.794,00;0,00;9.068,05
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;12;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;516.951,614;4.578.690,82;4.578.690,82;1.303.956,345;1.303.956,345;0,00;0,00;325.293,914;0,00;18.454,292;107.776,471;642.733,301;0,00;660.773,967;5.243.978,447;0,00;325.293,927
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2020;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;503.892,217;4.347.381,853;4.347.381,853;1.200.657,703;1.200.657,703;0,00;0,00;374.751,689;0,00;16.132,379;99.725,513;619.344,421;7.481,237;580.907,595;4.397.534,223;0,00;374.751,701
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;01;2016;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;134.599,157;1.994.532,09;1.994.532,09;598.835,249;598.835,249;0,00;0,00;7.415,86;0,00;10.411,734;46.501,048;191.310,047;3.703,719;407.323,31;1.632.855,88;0,00;7.415,86
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;11;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;-0,00;121.031,96;121.031,96;32.395,268;32.395,268;0,00;0,00;0,00;;31.349,116;1.046,153;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2010;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;0,00;66.593,17;66.593,17;17.450,964;17.450,964;0,00;0,00;0,00;;16.324,477;1.126,487;0,00;0,00;;;;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;03;2015;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;125.879,491;1.419.784,45;1.419.784,45;407.640,527;407.640,527;0,00;0,00;4.290,45;0,00;9.061,639;30.486,958;165.248,088;0,00;242.212,439;228.015,83;0,00;4.290,45
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;11;2013;MAR;2.156,00;30,60;29/12/2010;01/08/2006;1.523,22;14.700,095;677.987,41;677.987,41;171.675,685;171.675,685;0,00;0,00;0,00;0,00;22.028,758;20.268,223;56.757,076;0,00;114.678,609;127.757,10;0,00;0,00
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;10;2012;MAR;2.156,00;28,50;29/12/2010;01/08/2006;1.523,22;62.808,403;380.666,93;380.666,93;96.493,594;96.493,594;0,00;0,00;0,00;0,00;12.659,873;9.123,452;84.509,728;0,00;11.901,866;37.266,79;0,00;-37.266,79
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;04;2018;MAR;2.156,00;31,00;29/12/2010;01/08/2006;1.523,22;573.782,595;4.282.064,52;4.282.064,52;1.140.244,23;1.140.244,23;0,00;0,00;71.369,14;0,00;19.048,683;82.733,268;675.230,068;319,981;464.679,684;3.628.529,093;0,00;71.369,14
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;06;2021;MAR;2.156,00;30,70;29/12/2010;01/08/2006;1.523,22;551.343,379;4.358.256,409;4.358.256,409;1.278.610,842;1.278.610,842;0,00;0,00;432.065,949;0,00;20.129,291;100.389,463;671.450,857;13.178,721;606.748,708;4.831.069,029;0,00;431.141,087
Santos;TUPI;Rio de Janeiro;'486100038862000';Petróleo Brasileiro S.A.;SIM;65,00;11;2022;MAR;2.156,00;30,31;29/12/2010;01/08/2006;1.523,22;529.735,192;3.875.279,443;3.875.279,443;1.151.470,204;1.151.470,204;0,00;0,00;462.171,099;0,00;22.263,497;97.962,784;649.565,392;19.389,425;501.501,187;5.045.019,986;0,00;462.171,099
